0.000000000000000000e+00;4.900000000000000000e+01;1.260000000000000000e+02;2.020000000000000000e+02;2.790000000000000000e+02;3.700000000000000000e+02;5.030000000000000000e+02;1.000000000000000000e+03
-1.987500000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-1.962500000000000000e+01;1.709426171346264202e-12;6.251584654460731763e-13;3.010762591294353772e-13;1.682996742691098589e-13;1.016785701055639723e-13;5.080744196936623382e-14;8.876542281155768055e-15
-1.937500000000000000e+01;3.686416421236740908e-12;1.408837982387091956e-12;7.248356346602389498e-13;4.148460261355431566e-13;2.538810296293281229e-13;1.319227956109038211e-13;2.453737072873919877e-14
-1.912500000000000000e+01;5.975631621384917178e-12;2.374803113795990594e-12;1.287272445992095491e-12;7.594416462707869563e-13;4.734598012677988532e-13;2.529674664929300949e-13;4.933408644080521792e-14
-1.887500000000000000e+01;9.312472682496836170e-12;3.554432121907021689e-12;1.921624525627559708e-12;1.142594276794350159e-12;7.219115981305748603e-13;3.976368095352484075e-13;8.189760420434830766e-14
-1.862500000000000000e+01;1.314323847914196512e-11;4.868334788898724100e-12;2.636992006959585460e-12;1.590417988650014152e-12;1.023749561944167652e-12;5.799251738857428574e-13;1.259526645290890430e-13
-1.837500000000000000e+01;1.879245615728339464e-11;6.864469361484217126e-12;3.474221952231030137e-12;2.118683767046602848e-12;1.331063871841473435e-12;7.741907751643066242e-13;1.786414263231994606e-13
-1.812500000000000000e+01;2.514973612650303606e-11;9.047830015809652460e-12;4.393054331467214905e-12;2.698982226923608463e-12;1.679461105767523509e-12;9.998465843331384945e-13;2.443400801220126064e-13
-1.787500000000000000e+01;3.424424535227920506e-11;1.235704560386848181e-11;5.591471113585966207e-12;3.404155883756660332e-12;2.038109716720468873e-12;1.227710204674939409e-12;3.185309219868606115e-13
-1.762500000000000000e+01;4.436524588518074576e-11;1.593596225280341119e-11;6.907040952785338220e-12;4.172791672500979319e-12;2.438484173495303448e-12;1.482354814506394421e-12;4.061826233008221784e-13
-1.737500000000000000e+01;5.837375244228925572e-11;2.143624118878687274e-11;8.745604203745465145e-12;5.158668271320555317e-12;2.883882680419537887e-12;1.738345074845261633e-12;5.004568225487819806e-13
-1.712500000000000000e+01;7.385774064396455770e-11;2.732326840196894072e-11;1.075519529905102731e-11;6.236388772985613609e-12;3.384525140948779253e-12;2.022955050330937742e-12;6.081112314813051495e-13
-1.687500000000000000e+01;9.533094965599875826e-11;3.597392940595477592e-11;1.351791930660712758e-11;7.636828571829164145e-12;3.960956412468723915e-12;2.330998789565358282e-12;7.209673122146034734e-13
-1.662500000000000000e+01;1.189121250653007250e-10;4.518313198994944970e-11;1.652725097768504164e-11;9.171449785488729264e-12;4.617430459109748066e-12;2.677608750812281691e-12;8.469098461574658385e-13
-1.637500000000000000e+01;1.515269093929912198e-10;5.828058623177812110e-11;2.060335187415883055e-11;1.117885201239336289e-11;5.424388679720845888e-12;3.059194051636392189e-12;9.765551939533077905e-13
-1.612500000000000000e+01;1.871371388687076401e-10;7.217009430438915034e-11;2.503278738721081163e-11;1.338044240108453885e-11;6.347895399121118390e-12;3.496474620256066467e-12;1.119840658340471986e-12
-1.587500000000000000e+01;2.358266219989937637e-10;9.173075766646184320e-11;3.105388624318054665e-11;1.632795378111602065e-11;7.490565443988464755e-12;3.990635338050309552e-12;1.269924055701355519e-12
-1.562500000000000000e+01;2.887898270564607918e-10;1.124118418784214521e-10;3.757966346893473191e-11;1.955485995771818855e-11;8.801750552547165823e-12;4.566570536368838495e-12;1.436325686371008459e-12
-1.537500000000000000e+01;3.599028397489757617e-10;1.412864156933058402e-10;4.653546867817847126e-11;2.384031796618934587e-11;1.042707182603061712e-11;5.226638029206058018e-12;1.611037781500250914e-12
-1.512500000000000000e+01;4.371088123125838658e-10;1.717394680226852436e-10;5.620811240711392277e-11;2.852503210516706334e-11;1.229479872705768341e-11;6.011596820208444560e-12;1.808358588705328343e-12
-1.487500000000000000e+01;5.455400840351444040e-10;2.138250308013355742e-10;6.948480577566199798e-11;3.471586336433315521e-11;1.460082863940825450e-11;6.926397867215320493e-12;2.016160866519184422e-12
-1.462500000000000000e+01;6.649768482047409053e-10;2.582943493982943834e-10;8.380537518470592015e-11;4.148547327873412796e-11;1.725922225987571148e-11;8.046954152828547467e-12;2.258219494478591786e-12
-1.437500000000000000e+01;8.198947579801852686e-10;3.192424579094609829e-10;1.033871773997807037e-10;5.049581423306555048e-11;2.055465628617394008e-11;9.370272902727818583e-12;2.521019991551265369e-12
-1.412500000000000000e+01;9.856134694525832661e-10;3.839631782181741572e-10;1.247219369421738037e-10;6.046865745366109926e-11;2.442092157982616369e-11;1.101617775345760520e-11;2.847752648012418852e-12
-1.387500000000000000e+01;1.202310208264130943e-09;4.718313001947116098e-10;1.536999991662649082e-10;7.392015752459041768e-11;2.939695352009805810e-11;1.300858095028614354e-11;3.235923702334848469e-12
-1.362500000000000000e+01;1.435070640936745902e-09;5.642401626117072858e-10;1.850966819928829348e-10;8.884002157904407696e-11;3.530559827487212784e-11;1.553164180831260422e-11;3.773179822851053212e-12
-1.337500000000000000e+01;1.741423990553582312e-09;6.883619456580323813e-10;2.268738758443701318e-10;1.085818475345753725e-10;4.296350794928108008e-11;1.861447382645746733e-11;4.499670585816875555e-12
-1.312500000000000000e+01;2.072136380819279637e-09;8.184842335111043617e-10;2.715847565036646266e-10;1.301504594408078032e-10;5.189964379833393965e-11;2.249290261387388026e-11;5.599667916000877673e-12
-1.287500000000000000e+01;2.507877482642626754e-09;9.931490356520860920e-10;3.305199830896807082e-10;1.581878658607803793e-10;6.314255373855689036e-11;2.731181487360629327e-11;7.223168521213470648e-12
-1.262500000000000000e+01;2.978085688227210946e-09;1.176403184786254682e-09;3.934307779536749150e-10;1.885177925208498120e-10;7.599197515145322579e-11;3.337244986580192280e-11;9.751628607206922683e-12
-1.237500000000000000e+01;3.598228939353947669e-09;1.422511081436974578e-09;4.764552237420125106e-10;2.279828331162359088e-10;9.206836996262852378e-11;4.134390028345045747e-11;1.361013501802894343e-11
-1.212500000000000000e+01;4.267866046477129639e-09;1.681341281706988752e-09;5.651792980800902139e-10;2.707540508703147928e-10;1.108860532541920535e-10;5.237658720210596819e-11;1.947327931723661633e-11
-1.187500000000000000e+01;5.165071603824551375e-09;2.029994285673969287e-09;6.849232271679445802e-10;3.295014295403045183e-10;1.373989168109137500e-10;6.934590150302900702e-11;2.849250236965518961e-11
-1.162500000000000000e+01;6.133979470208285179e-09;2.406732332926259219e-09;8.144922791682890947e-10;3.967735957254705922e-10;1.741259782730454851e-10;9.628198110600622214e-11;4.146775854507416548e-11
-1.137500000000000000e+01;7.571353780884781545e-09;2.924909965803163148e-09;1.035898888522505425e-09;5.412072512853948186e-10;2.548745946478625611e-10;1.473024507185556457e-10;6.195338363294337744e-11
-1.112500000000000000e+01;9.128806885374951991e-09;3.538978518661426284e-09;1.304508858937289805e-09;7.367591088529960141e-10;3.790627258828527341e-10;2.279304244518578988e-10;8.928291101396643518e-11
-1.087500000000000000e+01;1.151887650365780007e-08;4.491949169581577932e-09;1.981819917978165176e-09;1.277717654228570540e-09;6.980999198298389741e-10;4.050536021423005122e-10;1.358435219245980381e-10
-1.062500000000000000e+01;1.426797202991008345e-08;5.959269696566595526e-09;2.997017224397909295e-09;2.054129863803820255e-09;1.160114971732034571e-09;6.531121889639813742e-10;1.929923891543510751e-10
-1.037500000000000000e+01;1.904598777296410464e-08;9.015291038265064227e-09;5.229944797057051973e-09;3.657400572231738319e-09;2.080688609919246482e-09;1.126756327677854557e-09;2.889431953029181436e-10
-1.012500000000000000e+01;2.920560444234421256e-08;1.466719784047316496e-08;8.788525104031469170e-09;5.962052696904641484e-09;3.339017071770102292e-09;1.733857933439036824e-09;4.003462733036958783e-10
-9.875000000000000000e+00;5.444946106943650335e-08;2.493473519215057172e-08;1.471792147773797696e-08;9.545832584314980866e-09;5.246738860609158041e-09;2.647352145187140830e-09;5.705404955831379395e-10
-9.625000000000000000e+00;7.949191186954134182e-08;3.570288720406926134e-08;2.101983128158321718e-08;1.337174760453786437e-08;7.302040135586338319e-09;3.645474533809662970e-09;7.611873880667801536e-10
-9.375000000000000000e+00;9.885483016379355309e-08;4.518241797899316743e-08;2.680307096540127961e-08;1.699130395848961256e-08;9.318638692156591943e-09;4.683522478560734126e-09;9.851624201467624828e-10
-9.125000000000000000e+00;1.151327800338691802e-07;5.336592853143024435e-08;3.202497922674599561e-08;2.043710692223371055e-08;1.133838713192185407e-08;5.789756034798460224e-09;1.248554574208965325e-09
-8.875000000000000000e+00;1.341533305522839869e-07;6.153587084273608891e-08;3.746352159421060610e-08;2.416912744086910195e-08;1.359383092026041088e-08;7.093905008556541565e-09;1.604765694457381910e-09
-8.625000000000000000e+00;1.540294942434518284e-07;6.919131713394919383e-08;4.253908660890447928e-08;2.776058181200609176e-08;1.584198783603231167e-08;8.461549709707619939e-09;2.033576449702140976e-09
-8.375000000000000000e+00;1.806246659567988287e-07;7.815498043570081191e-08;4.843811829992999705e-08;3.193880317017266364e-08;1.844601340396402106e-08;1.008439898250801456e-08;2.636388968974208354e-09
-8.125000000000000000e+00;2.087886165109585843e-07;8.761824219021919666e-08;5.422691681505438248e-08;3.605989401829468008e-08;2.104911063897811459e-08;1.175889199919005942e-08;3.413121524920564985e-09
-7.875000000000000000e+00;2.470797685934662942e-07;9.956519361297986739e-08;6.155912784782779468e-08;4.120383447222168495e-08;2.422745735484370682e-08;1.381947499961738470e-08;4.611928118476652724e-09
-7.625000000000000000e+00;2.877374236869454442e-07;1.125419376329968926e-07;6.895673053323819666e-08;4.641142759683397792e-08;2.749330631618269361e-08;1.602569460975950630e-08;6.388589756336882694e-09
-7.375000000000000000e+00;3.432236598983353082e-07;1.293582831115009888e-07;7.883693834449821908e-08;5.333111175781389676e-08;3.182254918495159450e-08;1.908115121467035173e-08;9.352925475261948338e-09
-7.125000000000000000e+00;4.022737948616708545e-07;1.478296614624355286e-07;8.926989333478835655e-08;6.060811399705403174e-08;3.662614723296293613e-08;2.299678125435586161e-08;1.411644070629447918e-08
-6.875000000000000000e+00;4.830911306197350336e-07;1.723718740745463335e-07;1.039033332649529557e-07;7.115545307287154780e-08;4.402784257709717047e-08;2.943425568876012542e-08;2.218055561325743131e-08
