0.000000000000000000e+00;4.900000000000000000e+01;1.260000000000000000e+02;2.020000000000000000e+02;2.790000000000000000e+02;3.700000000000000000e+02;5.030000000000000000e+02;1.000000000000000000e+03
-2.000000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-1.000000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;3.065886083365699788e-01;1.292894645819000002e-02;5.166588783400000856e-03;6.558305862419999514e-03;4.368018719519999558e-03;7.032373557340000289e-03;0.000000000000000000e+00
1.000000000000000000e+01;1.814993416863730058e+00;5.684249941763999114e-01;3.768501295309400478e-01;3.172805195355200003e-01;2.639727887902200143e-01;1.547712250732400097e-01;0.000000000000000000e+00
2.000000000000000000e+01;2.108641970846719893e+00;8.668418056683000472e-01;5.970799844704099968e-01;5.296221932022699974e-01;4.222733961187100094e-01;2.266749105283600019e-01;0.000000000000000000e+00
3.000000000000000000e+01;2.108641970846719893e+00;8.901268796103499747e-01;6.093427847386500007e-01;5.374395369357299890e-01;4.367126567070000465e-01;2.373210263650200047e-01;0.000000000000000000e+00
4.000000000000000000e+01;2.108641970846719893e+00;9.425853838280500163e-01;6.406781293897599872e-01;5.643285384533900384e-01;4.670768385315999804e-01;2.647574940881700090e-01;0.000000000000000000e+00
5.000000000000000000e+01;2.108641970846719893e+00;9.690934698055299057e-01;6.562913690749300200e-01;5.818136194543399586e-01;4.886351732480299637e-01;2.833743860516000357e-01;0.000000000000000000e+00
6.000000000000000000e+01;2.108641970846719893e+00;9.770439388698699545e-01;6.677871203190599569e-01;5.915303737691000041e-01;5.010423928176500619e-01;2.962706525959100112e-01;0.000000000000000000e+00
7.000000000000000000e+01;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;5.996862852504099006e-01;5.090032153027800321e-01;3.073622334380400334e-01;0.000000000000000000e+00
8.000000000000000000e+01;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;6.124280916245998796e-01;5.245662351496800380e-01;3.229550870010200470e-01;0.000000000000000000e+00
9.000000000000000000e+01;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;6.171584117460099383e-01;5.355455067580299211e-01;3.331547665266599845e-01;0.000000000000000000e+00
1.000000000000000000e+02;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;6.171584117460099383e-01;5.397764263439599475e-01;3.422949945293399798e-01;0.000000000000000000e+00
1.100000000000000000e+02;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;6.171584117460099383e-01;5.432933719492498703e-01;3.525916831962699893e-01;0.000000000000000000e+00
1.200000000000000000e+02;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;6.171584117460099383e-01;5.432933719492498703e-01;3.605214216637799840e-01;0.000000000000000000e+00
1.300000000000000000e+02;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;6.171584117460099383e-01;5.432933719492498703e-01;3.697244202872900232e-01;0.000000000000000000e+00
1.400000000000000000e+02;2.108641970846719893e+00;9.770439388698699545e-01;6.746765453711199845e-01;6.171584117460099383e-01;5.432933719492498703e-01;3.811356820668399537e-01;0.000000000000000000e+00
