0.000000000000000000e+00;4.900000000000000000e+01;1.260000000000000000e+02;2.020000000000000000e+02;2.790000000000000000e+02;3.700000000000000000e+02;5.030000000000000000e+02;1.000000000000000000e+03
-2.500000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-1.500000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-5.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
5.000000000000000000e+00;6.851083874025096221e-02;5.357281091693357616e-02;4.431605646972188589e-02;3.742438693121034193e-02;3.118198114681314595e-02;2.438351229500062070e-02;1.082130306460598809e-02
1.500000000000000000e+01;2.328103822859478242e-02;2.836183682107795700e-02;2.939988024222387961e-02;2.902237380961539617e-02;2.774878605787504601e-02;2.523301752003097309e-02;1.576039716507544527e-02
2.500000000000000000e+01;6.336265889290431871e-03;1.188133195884829782e-02;1.531171203579712731e-02;1.755865884854749745e-02;1.914910277628078042e-02;2.010495294499040422e-02;1.735693807009856468e-02
3.500000000000000000e+01;1.486559111019080358e-03;4.268116566521922874e-03;6.815335461750410100e-03;9.055431219342172100e-03;1.123677690152571212e-02;1.358231212962582486e-02;1.609273340935279614e-02
4.500000000000000000e+01;3.123551885326397498e-04;1.369038651829600000e-03;2.703547467534817873e-03;4.156010936982993710e-03;5.859840693050143157e-03;8.141378258539791468e-03;1.318664459103161858e-02
5.500000000000000000e+01;6.007298636414186351e-05;4.012291267514361869e-04;9.788022456935897928e-04;1.739352599414176062e-03;2.784343940454784248e-03;4.442298394310146940e-03;9.813615218819822864e-03
6.500000000000000000e+01;1.073307440566477772e-05;1.091119635411698857e-04;3.285770521602244176e-04;6.745791902163946309e-04;1.225352307596323711e-03;2.243608971522691523e-03;6.749786088401216709e-03
7.500000000000000000e+01;1.800461387687724015e-06;2.783588926101990662e-05;1.034199648516167955e-04;2.452043539956930618e-04;5.052235587308405223e-04;1.061154550649934638e-03;4.342817920051268363e-03
