0.000000000000000000e+00;4.900000000000000000e+01;1.260000000000000000e+02;2.020000000000000000e+02;2.790000000000000000e+02;3.700000000000000000e+02;5.030000000000000000e+02;1.000000000000000000e+03
-2.500000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-1.500000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-5.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
5.000000000000000000e+00;7.831555134703291343e-02;5.623278764180621864e-02;4.211628994474103660e-02;3.237910117375637775e-02;2.478784075248444130e-02;1.808925277840094104e-02;6.175306570422116857e-03
1.500000000000000000e+01;1.501106430495881446e-02;2.382530159609235615e-02;2.626185753116646454e-02;2.582899920695631499e-02;2.393399126162218393e-02;2.110975617034206719e-02;1.079214234634295194e-02
2.500000000000000000e+01;4.738348671792098378e-03;1.162110763255602870e-02;1.553371123149457217e-02;1.766670624345717533e-02;1.826084177579355428e-02;1.857097687459545801e-02;1.228521170630361356e-02
3.500000000000000000e+01;1.477615781974252977e-03;5.084238562148881736e-03;8.380631112338174718e-03;1.104766585303540785e-02;1.286163347389651483e-02;1.456468688464818487e-02;1.262614636092919407e-02
4.500000000000000000e+01;4.157459692740435395e-04;2.059250969987176834e-03;4.327465510654128315e-03;6.329198467187962217e-03;8.473784714473292859e-03;1.057276087945994633e-02;1.212867186091329957e-02
5.500000000000000000e+01;4.167392496787720649e-05;7.919252250670329001e-04;2.001738061187908341e-03;3.527022538299897595e-03;5.252933207588617731e-03;7.355457619545295415e-03;1.085637293428153710e-02
6.500000000000000000e+01;0.000000000000000000e+00;2.741136880042891561e-04;8.625398818223739680e-04;1.676125817713232076e-03;3.117340620864370894e-03;4.640915180449955990e-03;9.358346870100410150e-03
7.500000000000000000e+01;0.000000000000000000e+00;1.112746843380055803e-04;3.900666912796883334e-04;9.394614530346673395e-04;1.716635735121221484e-03;2.710616970311085713e-03;7.577489188409792728e-03
